order_item_id,order_id,product_id,quantity,unit_price,discount
4470,1498,26,10,947.53,0.15
4471,1498,10,6,126.6,0.0
4472,1498,16,6,146.31,0.2
4473,1499,5,1,272.21,0.2
4474,1499,23,8,406.63,0.05
4475,1499,30,6,5112.27,0.1
4476,1499,8,1,374.57,0.0
4477,1500,13,1,184.33,0.0
4478,1501,21,4,181.2,0.2
4479,1501,30,8,5459.13,0.0
4480,1501,10,8,117.84,0.05
4481,1501,8,3,333.94,0.05
4482,1502,14,2,316.93,0.0
4483,1502,7,3,306.51,0.0
4484,1502,28,9,1558.52,0.05
4485,1503,28,9,1576.44,0.0
4486,1503,6,7,195.66,0.0
4487,1503,18,5,774.51,0.2
4488,1503,29,9,3864.1,0.05
4489,1503,16,7,141.0,0.05
4490,1504,23,2,451.06,0.0
4491,1504,27,3,2563.21,0.1
4492,1504,10,9,120.64,0.0
4493,1505,6,9,207.15,0.05
4494,1506,19,10,237.67,0.1
4495,1506,2,10,149.77,0.0
4496,1506,30,3,5035.85,0.0
4497,1506,11,9,547.92,0.05
4498,1507,11,3,453.54,0.0
4499,1508,27,3,2656.18,0.1
4500,1508,22,9,374.62,0.05
4501,1509,26,3,940.98,0.0
4502,1510,7,7,325.59,0.1
4503,1511,10,8,130.16,0.0
4504,1511,5,7,271.15,0.15
4505,1511,26,6,936.29,0.0
4506,1511,15,9,177.67,0.05
4507,1512,24,4,212.95,0.1
4508,1513,15,5,176.77,0.0
4509,1513,18,1,784.09,0.15
4510,1513,8,9,329.98,0.0
4511,1513,27,5,2567.84,0.0
4512,1514,16,7,139.27,0.15
4513,1514,8,3,374.04,0.2
4514,1514,11,8,498.97,0.15
4515,1515,2,5,143.95,0.0
4516,1516,12,1,651.89,0.2
4517,1516,23,8,423.91,0.15
4518,1516,19,3,232.58,0.0
4519,1516,16,8,161.6,0.0
4520,1516,7,5,311.51,0.2
4521,1517,2,3,143.97,0.0
4522,1517,25,5,171.98,0.1
4523,1517,24,10,239.37,0.15
4524,1518,19,8,268.54,0.05
4525,1518,26,1,957.68,0.0
4526,1519,16,6,157.6,0.05
4527,1519,18,5,782.98,0.15
4528,1519,28,8,1418.91,0.05
4529,1519,3,6,389.43,0.0
4530,1520,9,5,292.73,0.05
4531,1520,17,8,733.41,0.0
4532,1520,22,3,363.77,0.1
4533,1521,23,3,429.55,0.1
4534,1522,12,8,542.58,0.15
4535,1522,18,7,861.51,0.0
4536,1522,15,10,170.47,0.0
4537,1523,27,7,2386.34,0.05
4538,1523,19,7,225.3,0.1
4539,1523,22,10,336.65,0.0
4540,1523,9,2,258.29,0.15
4541,1523,6,1,188.07,0.0
4542,1524,17,9,698.83,0.2
4543,1524,1,7,45.51,0.0
4544,1524,23,4,436.06,0.1
4545,1524,4,10,90.16,0.1
4546,1524,8,2,316.77,0.15
4547,1525,4,6,105.31,0.0
4548,1526,9,6,273.63,0.0
4549,1526,27,3,2566.92,0.05
4550,1526,26,8,932.21,0.2
4551,1526,7,8,273.34,0.0
4552,1527,12,10,583.2,0.15
4553,1527,20,10,412.39,0.0
4554,1527,14,6,326.55,0.0
4555,1527,22,10,338.06,0.1
4556,1528,12,6,577.94,0.15
4557,1528,1,4,50.85,0.05
4558,1528,29,3,4049.5,0.15
4559,1529,15,2,171.85,0.0
4560,1530,29,4,4098.39,0.0
4561,1530,3,6,369.55,0.2
4562,1530,18,6,742.02,0.0
4563,1531,29,9,3730.29,0.2
4564,1531,22,2,341.63,0.0
4565,1531,25,2,170.88,0.1
4566,1531,17,3,642.04,0.2
4567,1532,16,5,143.63,0.0
4568,1532,10,4,117.14,0.2
4569,1532,23,3,446.63,0.05
4570,1533,29,9,4183.47,0.1
4571,1533,9,3,267.85,0.0
4572,1533,15,4,190.55,0.0
4573,1533,7,4,279.4,0.0
4574,1533,1,3,51.33,0.0
4575,1534,1,3,49.81,0.2
4576,1534,24,7,216.8,0.15
4577,1534,23,1,455.81,0.0
4578,1535,26,2,1063.48,0.0
4579,1535,23,6,468.62,0.15
4580,1536,12,10,577.07,0.1
4581,1536,16,1,155.18,0.0
4582,1537,20,3,422.98,0.15
4583,1537,30,4,5403.16,0.0
4584,1537,9,5,273.79,0.0
4585,1537,3,9,430.92,0.0
4586,1538,7,5,313.41,0.15
4587,1539,9,9,290.72,0.05
4588,1539,26,2,939.49,0.1
4589,1540,14,7,301.8,0.0
4590,1540,23,3,448.42,0.0
4591,1540,6,3,183.72,0.0
4592,1540,29,3,3619.83,0.0
4593,1540,15,10,164.19,0.15
4594,1541,17,4,634.61,0.0
4595,1541,3,10,427.67,0.1
4596,1542,6,10,200.02,0.1
4597,1543,18,9,822.13,0.15
4598,1544,19,7,257.84,0.0
4599,1545,6,10,183.39,0.1
4600,1545,7,10,271.26,0.0
4601,1545,4,2,102.38,0.0
4602,1546,13,4,182.85,0.0
4603,1546,18,4,840.61,0.2
4604,1546,24,7,228.5,0.0
4605,1547,30,8,4584.16,0.2
4606,1548,23,10,412.38,0.0
4607,1548,18,9,845.85,0.05
4608,1549,2,1,137.44,0.15
4609,1549,11,4,527.12,0.0
4610,1549,27,4,2385.26,0.2
4611,1550,19,1,271.82,0.0
4612,1550,12,5,646.25,0.05
4613,1550,14,7,289.73,0.2
4614,1551,15,3,173.92,0.2
4615,1551,12,8,557.31,0.0
4616,1551,25,7,167.14,0.0
4617,1551,23,2,439.51,0.2
4618,1552,22,9,364.92,0.0
4619,1552,16,1,143.5,0.15
4620,1553,28,10,1532.59,0.2
4621,1553,1,4,44.69,0.05
4622,1553,7,8,270.46,0.0
4623,1553,25,10,162.42,0.05
4624,1554,28,4,1607.32,0.0
4625,1554,27,4,2358.16,0.05
4626,1554,13,1,180.27,0.0
4627,1554,22,6,350.6,0.0
4628,1554,20,1,405.38,0.2
4629,1555,9,1,282.32,0.0
4630,1556,6,5,187.68,0.0
4631,1556,7,7,289.29,0.1
4632,1557,10,9,130.34,0.1
4633,1557,29,3,3793.78,0.0
4634,1557,23,10,469.85,0.2
4635,1557,18,10,797.86,0.0
4636,1558,28,3,1554.73,0.1
4637,1558,29,6,4193.11,0.0
4638,1558,11,6,548.79,0.0
4639,1558,30,4,5119.18,0.0
4640,1558,18,10,871.68,0.2
4641,1559,7,5,300.16,0.0
4642,1560,14,9,302.64,0.0
4643,1560,16,9,155.27,0.0
4644,1561,29,4,3715.37,0.0
4645,1561,19,9,224.95,0.0
4646,1561,27,4,2454.62,0.05
4647,1561,21,6,199.75,0.05
4648,1562,29,7,4189.4,0.15
4649,1562,26,5,918.73,0.0
4650,1562,9,8,293.88,0.0
4651,1562,17,1,685.07,0.0
4652,1563,11,10,493.24,0.05
4653,1563,12,1,553.7,0.0
4654,1563,29,9,3840.57,0.1
4655,1563,6,2,183.51,0.2
4656,1564,9,6,275.62,0.1
4657,1564,26,2,1040.31,0.15
4658,1564,3,4,415.2,0.0
4659,1565,14,9,291.9,0.0
4660,1566,13,4,214.02,0.0
4661,1566,30,2,5015.39,0.0
4662,1566,1,7,51.44,0.0
4663,1567,11,5,486.93,0.0
4664,1567,23,5,419.86,0.05
4665,1567,21,9,217.7,0.05
4666,1568,25,8,157.48,0.0
4667,1568,9,1,262.17,0.2
4668,1568,30,5,5130.86,0.0
4669,1568,28,5,1646.47,0.2
4670,1568,8,10,338.82,0.05
4671,1569,1,2,49.99,0.05
4672,1569,8,3,324.72,0.2
4673,1569,28,3,1635.85,0.1
4674,1569,3,7,422.93,0.05
4675,1570,22,2,359.58,0.15
4676,1570,5,8,261.14,0.2
4677,1570,23,4,439.17,0.1
4678,1571,18,1,869.68,0.0
4679,1571,12,8,541.67,0.2
4680,1572,7,10,303.4,0.05
4681,1572,9,6,252.95,0.0
4682,1572,1,2,45.95,0.2
4683,1572,25,5,170.33,0.2
4684,1572,23,1,425.7,0.2
4685,1573,21,8,211.46,0.0
4686,1573,9,1,289.66,0.0
4687,1573,18,8,867.39,0.0
4688,1573,7,10,289.16,0.15
4689,1573,28,2,1440.5,0.0
4690,1574,12,7,590.34,0.0
4691,1574,9,5,258.81,0.0
4692,1574,10,8,137.84,0.15
4693,1574,20,6,426.51,0.0
4694,1574,24,8,221.8,0.1
4695,1575,1,2,48.17,0.15
4696,1576,21,8,187.25,0.0
4697,1577,19,6,253.24,0.0
4698,1577,22,6,361.16,0.2
4699,1577,26,7,1041.28,0.1
4700,1577,10,4,137.34,0.05
4701,1578,30,10,4985.42,0.0
4702,1578,24,1,208.53,0.05
4703,1578,17,1,694.12,0.0
4704,1579,22,10,333.91,0.15
4705,1579,23,6,444.37,0.0
4706,1580,2,5,160.14,0.2
4707,1580,28,10,1439.56,0.0
4708,1581,23,5,419.7,0.15
4709,1582,11,6,526.33,0.2
4710,1582,23,9,422.24,0.0
4711,1583,6,8,207.48,0.2
4712,1583,22,7,360.06,0.1
4713,1583,18,9,739.03,0.0
4714,1583,26,1,1082.58,0.05
4715,1584,13,8,216.93,0.05
4716,1584,9,2,297.3,0.0
4717,1584,21,9,201.4,0.15
4718,1585,27,9,2681.58,0.05
4719,1586,22,9,369.27,0.0
4720,1587,30,1,4986.64,0.1
4721,1588,4,7,91.46,0.0
4722,1589,9,2,305.11,0.1
4723,1589,13,9,188.7,0.2
4724,1589,23,10,445.18,0.2
4725,1589,21,5,185.96,0.2
4726,1590,28,4,1636.79,0.2
4727,1590,30,9,5416.16,0.2
4728,1590,16,6,163.01,0.0
4729,1591,16,8,163.02,0.1
4730,1591,24,8,227.1,0.0
4731,1592,18,3,773.53,0.0
4732,1592,29,6,4344.05,0.0
4733,1592,4,2,103.97,0.15
4734,1592,21,9,212.07,0.1
4735,1593,25,7,158.46,0.1
4736,1593,6,1,203.56,0.15
4737,1594,14,9,294.84,0.15
4738,1594,24,4,231.26,0.0
4739,1594,1,10,50.44,0.0
4740,1594,5,8,227.25,0.0
4741,1595,25,3,174.11,0.2
4742,1595,27,1,2663.49,0.0
4743,1595,22,8,314.77,0.2
4744,1595,17,10,746.92,0.0
4745,1596,2,9,157.25,0.1
4746,1596,26,9,1049.31,0.05
4747,1596,8,7,366.55,0.1
4748,1596,16,4,138.99,0.05
4749,1597,19,9,235.78,0.1
4750,1598,20,7,398.34,0.0
4751,1598,5,9,246.02,0.05
4752,1598,22,3,357.08,0.0
4753,1599,28,8,1588.47,0.15
4754,1600,26,6,987.34,0.05
4755,1600,11,8,488.54,0.15
4756,1600,13,5,182.67,0.1
4757,1601,6,5,198.94,0.1
4758,1601,17,6,629.59,0.2
4759,1601,4,1,92.94,0.0
4760,1601,15,3,188.12,0.0
4761,1601,19,3,245.89,0.0
4762,1602,20,3,426.54,0.05
4763,1602,8,5,338.2,0.0
4764,1602,2,8,140.74,0.0
4765,1602,7,10,323.55,0.2
4766,1603,15,5,188.87,0.0
4767,1604,8,9,338.03,0.15
4768,1604,11,3,476.22,0.05
4769,1604,3,8,388.47,0.0
4770,1604,14,6,311.44,0.0
4771,1605,25,1,166.0,0.0
4772,1605,21,4,195.0,0.2
4773,1605,19,7,254.0,0.0
4774,1605,1,4,45.43,0.05
4775,1606,7,3,278.04,0.0
4776,1606,9,7,259.99,0.2
4777,1607,8,4,348.81,0.0
4778,1607,15,3,173.17,0.1
4779,1607,5,4,229.18,0.0
4780,1607,29,4,4172.93,0.2
4781,1607,26,1,900.48,0.15
4782,1608,10,1,121.37,0.05
4783,1608,5,1,237.4,0.0
4784,1608,21,4,214.4,0.0
4785,1608,7,2,306.91,0.1
4786,1608,9,9,262.85,0.0
4787,1609,13,2,184.19,0.15
4788,1609,21,8,214.56,0.15
4789,1609,25,1,151.67,0.0
4790,1610,4,6,104.0,0.15
4791,1610,19,2,247.88,0.05
4792,1610,17,10,721.19,0.1
4793,1610,26,1,1077.65,0.15
4794,1611,10,6,124.02,0.15
4795,1611,12,3,550.58,0.05
4796,1611,28,9,1586.41,0.05
4797,1611,23,10,464.15,0.05
4798,1612,1,3,50.27,0.05
4799,1612,11,4,513.74,0.1
4800,1612,7,7,300.34,0.0
4801,1613,7,9,281.86,0.2
4802,1613,9,10,253.22,0.1
4803,1613,24,8,234.2,0.1
4804,1613,5,8,269.6,0.15
4805,1613,17,9,749.68,0.15
4806,1614,3,6,360.92,0.0
4807,1614,23,2,457.43,0.0
4808,1615,27,6,2638.63,0.15
4809,1615,22,1,323.02,0.0
4810,1615,14,7,295.17,0.15
4811,1615,12,9,587.59,0.15
4812,1615,26,1,979.67,0.05
4813,1616,10,7,128.25,0.2
4814,1616,16,5,158.8,0.1
4815,1617,14,6,312.4,0.0
4816,1617,8,1,330.23,0.0
4817,1617,5,3,239.56,0.2
4818,1617,18,8,780.01,0.0
4819,1617,19,2,240.3,0.1
4820,1618,8,5,328.47,0.15
4821,1618,30,7,4726.91,0.1
4822,1618,22,5,357.03,0.1
4823,1618,15,5,161.36,0.1
4824,1619,12,7,582.5,0.2
4825,1619,11,6,468.9,0.05
4826,1619,26,1,1001.71,0.0
4827,1619,24,1,208.55,0.15
4828,1619,10,2,116.51,0.0
4829,1620,7,3,290.09,0.05
4830,1620,13,8,187.25,0.15
4831,1620,22,3,325.97,0.15
4832,1620,8,4,334.0,0.1
4833,1621,9,2,274.88,0.05
4834,1621,19,1,263.79,0.1
4835,1621,7,2,271.1,0.0
4836,1621,20,5,402.89,0.05
4837,1622,24,3,225.03,0.0
4838,1622,1,8,51.68,0.1
4839,1622,15,10,183.58,0.0
4840,1622,7,8,299.84,0.1
4841,1623,21,8,218.57,0.2
4842,1623,9,1,295.01,0.1
4843,1623,3,1,406.94,0.05
4844,1624,30,7,4791.68,0.2
4845,1625,21,1,190.47,0.2
4846,1625,18,8,849.27,0.15
4847,1625,4,5,97.39,0.1
4848,1626,9,4,289.53,0.0
4849,1626,30,9,4939.49,0.1
4850,1626,16,1,156.28,0.2
4851,1627,5,1,256.93,0.05
4852,1627,17,7,677.3,0.0
4853,1627,19,9,233.63,0.1
4854,1628,24,10,230.31,0.2
4855,1628,15,9,179.09,0.05
4856,1628,3,5,378.69,0.0
4857,1629,2,7,149.24,0.1
4858,1629,20,4,399.27,0.05
4859,1629,27,3,2622.4,0.0
4860,1630,8,9,374.17,0.15
4861,1630,2,10,158.8,0.05
4862,1631,13,3,189.66,0.0
4863,1631,26,5,1053.85,0.0
4864,1631,20,6,379.14,0.05
4865,1632,11,6,487.91,0.2
4866,1632,6,4,199.18,0.0
4867,1632,4,1,99.42,0.0
4868,1632,27,4,2414.09,0.0
4869,1632,22,7,357.51,0.05
4870,1633,1,1,46.18,0.05
4871,1633,29,5,3952.05,0.05
4872,1633,10,7,135.05,0.1
4873,1633,19,2,256.82,0.0
4874,1634,3,6,362.63,0.2
4875,1634,6,4,208.04,0.2
4876,1634,4,7,102.94,0.0
4877,1634,26,9,1056.67,0.15
4878,1635,23,1,407.91,0.2
4879,1635,30,5,4621.7,0.1
4880,1635,3,10,376.78,0.0
4881,1635,21,6,184.31,0.1
4882,1635,19,7,259.69,0.15
4883,1636,1,9,47.18,0.15
4884,1636,4,1,104.28,0.0
4885,1636,27,3,2542.04,0.2
4886,1636,8,8,327.57,0.1
4887,1637,4,1,90.46,0.2
4888,1638,26,8,918.02,0.1
4889,1638,12,2,648.26,0.1
4890,1638,28,1,1464.45,0.15
4891,1639,20,5,407.59,0.2
4892,1640,4,6,89.82,0.0
4893,1640,7,6,276.32,0.0
4894,1640,30,10,4721.67,0.1
4895,1640,13,7,200.28,0.0
4896,1640,21,9,196.34,0.15
4897,1641,3,1,410.33,0.1
4898,1641,16,3,151.9,0.0
4899,1641,1,3,51.46,0.2
4900,1641,18,9,864.07,0.2
4901,1642,1,2,49.98,0.0
4902,1642,16,3,162.79,0.0
4903,1642,30,4,5311.72,0.0
4904,1643,9,6,260.21,0.0
4905,1643,19,1,252.11,0.2
4906,1644,2,4,148.34,0.15
4907,1644,22,2,379.41,0.05
4908,1644,27,8,2430.64,0.1
4909,1645,13,8,189.24,0.0
4910,1645,5,7,243.99,0.0
4911,1645,23,3,485.38,0.2
4912,1646,24,4,248.09,0.05
4913,1646,2,10,163.8,0.0
4914,1647,14,6,298.43,0.0
4915,1648,4,7,90.05,0.15
4916,1648,18,2,805.72,0.0
4917,1649,28,4,1611.37,0.1
4918,1649,22,10,378.75,0.0
4919,1650,6,6,193.32,0.2
4920,1651,25,3,144.99,0.2
4921,1651,16,3,140.69,0.2
4922,1651,19,5,264.74,0.0
4923,1651,24,10,225.82,0.15
4924,1651,30,9,5200.07,0.2
4925,1652,28,1,1613.37,0.15
4926,1653,21,7,213.34,0.0
4927,1653,4,5,96.21,0.0
4928,1653,19,3,228.53,0.0
4929,1653,25,1,169.89,0.2
4930,1654,1,5,51.7,0.15
4931,1654,17,9,736.56,0.0
4932,1654,4,5,103.89,0.2
4933,1654,13,7,212.53,0.1
4934,1655,23,10,448.96,0.0
4935,1656,2,9,159.16,0.0
4936,1656,26,7,1011.77,0.0
4937,1656,25,5,161.1,0.0
4938,1657,27,7,2254.88,0.15
4939,1658,27,1,2456.0,0.0
4940,1658,30,8,4761.32,0.05
4941,1658,17,7,712.16,0.0
4942,1659,21,10,205.12,0.05
4943,1659,18,5,741.74,0.0
4944,1659,30,2,4804.09,0.15
4945,1659,27,10,2577.93,0.0
4946,1659,12,10,582.12,0.2
4947,1660,30,4,5173.45,0.15
4948,1660,14,9,286.3,0.05
4949,1660,6,7,203.17,0.1
4950,1660,11,6,468.59,0.0
4951,1661,28,9,1643.03,0.05
4952,1661,10,2,128.21,0.0
4953,1661,16,7,160.63,0.0
4954,1661,5,10,269.25,0.0
4955,1662,5,7,228.32,0.2
4956,1662,20,7,389.98,0.2
4957,1662,26,9,978.82,0.0
4958,1662,15,4,172.14,0.1
4959,1663,9,7,299.99,0.1
4960,1663,26,7,995.63,0.0
4961,1664,13,6,194.16,0.2
4962,1665,24,5,208.15,0.0
4963,1665,16,6,158.59,0.05
4964,1665,27,3,2352.2,0.15
4965,1665,22,3,336.6,0.0
4966,1666,7,3,289.53,0.15
4967,1666,11,7,532.05,0.0
4968,1667,11,5,509.0,0.0
4969,1667,24,8,214.33,0.0
4970,1667,27,1,2418.77,0.0
4971,1667,17,1,716.61,0.15
4972,1667,20,4,385.47,0.2
4973,1668,7,2,299.9,0.0
4974,1669,1,10,46.35,0.15
4975,1669,11,3,473.27,0.0
4976,1669,20,2,359.63,0.0
4977,1669,27,3,2709.59,0.1
4978,1670,30,4,5224.49,0.2
4979,1670,9,5,301.81,0.15
4980,1670,29,2,3823.87,0.0
4981,1671,30,5,5193.63,0.2
4982,1671,26,4,1035.15,0.15
4983,1671,16,8,160.2,0.05
4984,1671,17,10,735.64,0.0
4985,1671,8,5,317.25,0.0
4986,1672,30,2,4926.1,0.1
4987,1673,8,4,348.45,0.1
4988,1673,3,9,365.55,0.0
4989,1674,2,10,145.51,0.2
4990,1675,6,8,199.77,0.1
4991,1675,14,7,317.58,0.15
4992,1675,12,6,582.42,0.05
4993,1676,10,3,126.86,0.2
4994,1676,25,5,159.07,0.1
4995,1676,28,3,1407.69,0.2
4996,1676,12,8,637.81,0.0
4997,1677,10,3,132.6,0.0
4998,1677,24,6,211.45,0.05
4999,1677,6,9,206.15,0.2
5000,1678,18,6,726.46,0.0
5001,1678,1,5,47.4,0.0
5002,1679,24,5,226.32,0.05
5003,1679,17,7,682.18,0.05
5004,1679,6,1,200.28,0.1
5005,1679,16,9,163.0,0.0
5006,1679,1,6,51.03,0.2
5007,1680,15,1,183.5,0.0
5008,1680,3,4,364.87,0.2
5009,1680,24,4,238.93,0.05
5010,1680,22,9,339.22,0.0
5011,1680,5,2,242.6,0.2
5012,1681,13,2,205.24,0.0
5013,1681,5,8,266.0,0.15
5014,1682,9,5,263.37,0.15
5015,1683,1,7,44.9,0.0
5016,1684,5,10,243.12,0.0
5017,1684,19,6,259.35,0.0
5018,1684,26,5,1085.23,0.0
5019,1685,20,10,426.95,0.0
5020,1686,22,6,329.93,0.2
5021,1687,29,10,4345.18,0.0
5022,1687,9,10,275.21,0.1
5023,1688,1,4,51.86,0.0
5024,1688,3,4,382.6,0.1
5025,1688,25,10,158.88,0.15
5026,1688,2,9,154.99,0.2
5027,1689,23,9,451.11,0.0
5028,1689,14,8,299.7,0.0
5029,1689,21,3,183.7,0.1
5030,1689,3,10,371.35,0.1
5031,1689,24,5,216.05,0.05
5032,1690,17,8,755.34,0.1
5033,1690,5,1,271.54,0.0
5034,1691,4,3,92.79,0.2
5035,1691,6,10,191.9,0.1
5036,1692,30,8,4512.88,0.05
5037,1693,22,5,365.18,0.15
5038,1693,4,9,93.42,0.05
5039,1694,15,8,170.26,0.05
5040,1694,10,1,121.81,0.05
5041,1694,16,7,159.72,0.2
5042,1694,24,6,224.52,0.0
5043,1694,28,8,1462.31,0.15
5044,1695,6,9,213.03,0.0
5045,1695,28,3,1585.18,0.15
5046,1696,5,4,266.86,0.1
5047,1696,4,7,106.23,0.1
5048,1696,19,3,248.04,0.2
5049,1696,27,5,2630.23,0.0
5050,1696,30,7,4760.48,0.2
5051,1697,20,4,426.97,0.0
5052,1697,7,6,307.6,0.2
5053,1698,19,1,268.93,0.05
5054,1698,6,7,180.39,0.0
5055,1698,22,9,338.69,0.0
5056,1698,25,2,148.88,0.0
5057,1699,7,5,303.68,0.1
5058,1699,11,2,460.32,0.1
5059,1699,17,5,766.31,0.2
5060,1700,12,3,553.28,0.2
5061,1700,4,7,103.94,0.05
5062,1700,5,9,258.07,0.05
5063,1700,9,1,268.23,0.15
5064,1701,26,5,1024.16,0.1
5065,1701,13,2,182.41,0.05
5066,1702,19,6,260.86,0.2
5067,1702,12,9,635.72,0.15
5068,1702,30,6,5071.7,0.0
5069,1703,3,4,398.97,0.2
5070,1703,20,4,432.63,0.0
5071,1704,7,6,303.56,0.0
5072,1704,30,8,4898.77,0.05
5073,1704,23,9,448.31,0.05
5074,1704,13,6,201.7,0.0
5075,1705,14,5,274.44,0.0
5076,1705,3,10,364.92,0.0
5077,1705,7,4,315.41,0.1
5078,1705,27,1,2728.87,0.15
5079,1705,25,9,168.52,0.0
5080,1706,26,4,939.16,0.1
5081,1706,16,1,154.35,0.05
5082,1706,28,7,1383.57,0.2
5083,1706,5,1,225.75,0.0
5084,1707,8,10,321.52,0.0
5085,1708,1,7,53.62,0.05
5086,1708,10,10,120.13,0.0
5087,1708,6,5,218.61,0.1
5088,1708,24,1,210.09,0.2
5089,1708,7,9,325.96,0.0
5090,1709,25,8,165.49,0.0
5091,1709,27,5,2668.55,0.2
5092,1709,30,10,5069.67,0.0
5093,1709,9,6,305.85,0.05
5094,1710,17,1,682.42,0.1
5095,1710,22,10,340.69,0.15
5096,1711,13,3,218.02,0.1
5097,1711,15,7,165.33,0.2
5098,1712,25,8,148.86,0.0
5099,1712,7,4,309.44,0.0
5100,1713,17,10,708.21,0.0
5101,1713,26,5,1081.15,0.1
5102,1713,13,8,183.22,0.2
5103,1714,12,8,613.14,0.0
5104,1714,30,8,4965.91,0.0
5105,1714,22,2,361.65,0.0
5106,1715,4,4,101.48,0.0
5107,1715,27,7,2251.4,0.1
5108,1715,15,7,179.29,0.05
5109,1715,22,9,352.62,0.1
5110,1715,16,9,146.62,0.0
5111,1716,30,9,4842.05,0.1
5112,1717,7,8,320.65,0.2
5113,1717,12,10,574.24,0.0
5114,1717,17,4,767.9,0.05
5115,1717,13,5,189.91,0.05
5116,1718,6,7,187.09,0.05
5117,1719,27,6,2546.25,0.2
5118,1719,16,5,156.01,0.1
5119,1719,22,8,359.88,0.05
5120,1719,14,7,306.12,0.2
5121,1720,21,6,193.17,0.15
5122,1720,9,4,266.45,0.05
5123,1720,15,5,192.01,0.15
5124,1720,24,1,238.93,0.0
5125,1720,3,5,360.98,0.0
5126,1721,15,3,182.6,0.0
5127,1721,16,9,155.7,0.15
5128,1722,20,10,379.74,0.0
5129,1722,13,4,196.65,0.2
5130,1722,11,6,477.01,0.2
5131,1722,29,1,4217.23,0.05
5132,1722,8,9,314.61,0.0
5133,1723,7,7,303.8,0.0
5134,1723,24,10,211.64,0.05
5135,1723,18,10,779.79,0.15
5136,1723,12,9,544.24,0.0
5137,1723,30,1,4973.72,0.05
5138,1724,2,5,136.7,0.0
5139,1724,26,7,942.74,0.2
5140,1725,27,2,2272.04,0.15
5141,1725,1,3,48.09,0.1
5142,1725,11,4,535.86,0.05
5143,1726,14,7,297.04,0.15
5144,1726,7,7,285.04,0.2
5145,1726,29,7,4289.94,0.15
5146,1726,10,1,122.49,0.2
5147,1726,30,3,5402.35,0.0
5148,1727,20,10,370.8,0.0
5149,1727,16,10,142.55,0.2
5150,1727,9,2,254.08,0.0
5151,1727,4,1,92.64,0.05
5152,1727,11,7,453.58,0.2
5153,1728,4,2,96.86,0.1
5154,1728,22,5,355.41,0.05
5155,1728,28,8,1518.72,0.05
5156,1728,20,4,400.47,0.0
5157,1728,11,1,491.73,0.0
5158,1729,7,8,320.66,0.0
5159,1729,29,5,4163.61,0.05
5160,1729,11,9,507.99,0.2
5161,1730,1,6,50.65,0.2
5162,1730,26,3,981.0,0.0
5163,1730,30,8,4528.09,0.05
5164,1731,16,8,136.64,0.2
5165,1731,11,9,516.98,0.0
5166,1731,14,3,304.96,0.0
5167,1731,25,7,172.43,0.2
5168,1731,2,4,151.09,0.0
5169,1732,16,5,144.94,0.15
5170,1732,15,10,179.75,0.0
5171,1733,23,4,485.75,0.0
5172,1734,14,1,289.1,0.15
5173,1734,30,9,5277.45,0.0
5174,1734,17,8,710.01,0.2
5175,1734,15,1,183.58,0.2
5176,1735,28,1,1594.54,0.0
5177,1735,21,1,198.84,0.05
5178,1735,12,9,563.66,0.1
5179,1735,4,5,97.84,0.15
5180,1736,17,1,660.97,0.1
5181,1736,7,6,296.75,0.05
5182,1736,26,6,1030.95,0.15
5183,1737,28,5,1612.22,0.1
5184,1738,16,9,135.82,0.0
5185,1738,6,4,183.78,0.05
5186,1739,28,7,1590.02,0.0
5187,1739,27,4,2618.63,0.0
5188,1739,17,7,697.94,0.1
5189,1739,8,6,366.18,0.1
5190,1739,26,5,1088.54,0.0
5191,1740,18,9,824.41,0.0
5192,1741,7,8,306.55,0.0
5193,1741,1,7,44.15,0.15
5194,1741,6,6,185.25,0.1
5195,1741,21,10,210.19,0.0
5196,1741,2,6,138.84,0.2
5197,1742,29,3,4084.62,0.1
5198,1743,13,3,215.33,0.0
5199,1743,7,7,290.19,0.0
5200,1743,8,4,316.15,0.1
5201,1743,1,10,45.25,0.0
5202,1743,20,5,423.35,0.2
5203,1744,26,3,1035.49,0.0
5204,1745,1,3,52.59,0.15
5205,1745,4,10,96.17,0.0
5206,1746,30,4,4577.47,0.1
5207,1746,11,3,518.94,0.2
5208,1746,1,7,53.25,0.0
5209,1746,10,1,123.86,0.2
5210,1746,5,2,263.03,0.0
5211,1747,8,9,334.19,0.05
5212,1747,30,4,5414.14,0.0
5213,1747,2,8,156.64,0.05
5214,1747,12,10,592.66,0.0
5215,1747,10,10,137.03,0.15
5216,1748,9,6,286.71,0.0
5217,1748,27,4,2512.13,0.0
5218,1749,28,3,1494.81,0.2
5219,1749,3,4,420.12,0.2
5220,1749,18,3,788.87,0.0
5221,1750,19,2,249.22,0.0
5222,1750,12,6,582.84,0.05
5223,1751,25,2,153.8,0.0
5224,1751,17,10,634.83,0.0
5225,1751,26,9,923.86,0.05
5226,1751,22,10,337.02,0.0
5227,1752,24,7,210.83,0.2
5228,1752,17,6,631.18,0.15
5229,1752,15,5,179.45,0.0
5230,1753,24,6,239.86,0.1
5231,1753,4,10,91.8,0.0
5232,1753,29,5,3924.8,0.0
5233,1753,23,1,425.41,0.0
5234,1753,28,1,1482.1,0.2
5235,1754,20,6,407.09,0.2
5236,1754,30,4,4867.29,0.0
5237,1754,12,9,600.29,0.2
