order_id,customer_id,sales_rep_id,order_date,order_status,payment_status
1294,312,13,2024-03-31,Cancelled,Paid
1295,227,1,2024-01-11,Completed,Pending
1296,489,7,2023-05-24,Completed,Paid
1297,65,3,2024-02-23,Completed,Failed
1298,121,17,2024-02-23,Completed,Pending
1299,160,6,2025-08-14,Returned,Paid
1300,218,6,2024-05-16,Cancelled,Paid
1301,147,19,2024-09-12,Completed,Paid
1302,442,16,2024-07-10,Completed,Paid
1303,194,6,2025-03-26,Completed,Pending
1304,259,20,2025-05-15,Returned,Pending
1305,420,16,2023-11-16,Completed,Pending
1306,438,3,2025-05-25,Completed,Failed
1307,284,6,2023-11-09,Completed,Pending
1308,157,15,2025-08-07,Completed,Pending
1309,37,11,2025-09-11,Completed,Pending
1310,80,7,2024-02-05,Completed,Paid
1311,374,12,2025-10-22,Completed,Pending
1312,482,13,2025-05-01,Returned,Paid
1313,251,10,2025-02-25,Returned,Failed
1314,210,2,2023-05-26,Completed,Pending
1315,100,14,2023-11-29,Completed,Paid
1316,364,16,2025-11-09,Returned,Paid
1317,334,13,2023-04-29,Completed,Paid
1318,245,2,2024-05-11,Completed,Paid
1319,134,20,2023-10-30,Completed,Paid
1320,127,20,2024-06-04,Cancelled,Paid
1321,60,3,2023-01-26,Returned,Pending
1322,362,19,2025-03-25,Completed,Failed
1323,449,14,2024-01-22,Completed,Pending
1324,355,10,2024-06-01,Cancelled,Failed
1325,301,10,2025-02-22,Returned,Pending
1326,56,19,2023-07-02,Completed,Paid
1327,384,7,2024-07-04,Returned,Pending
1328,4,6,2024-09-22,Completed,Paid
1329,36,14,2023-07-18,Cancelled,Pending
1330,376,14,2024-08-13,Completed,Paid
1331,96,5,2025-02-06,Completed,Pending
1332,258,4,2024-01-08,Completed,Failed
1333,96,7,2024-03-11,Completed,Paid
1334,133,14,2024-01-28,Completed,Failed
1335,445,6,2023-08-12,Completed,Paid
1336,194,4,2023-06-25,Completed,Paid
1337,16,19,2024-12-01,Completed,Pending
1338,345,4,2025-09-20,Completed,Paid
1339,385,1,2024-06-28,Returned,Failed
1340,50,7,2023-03-27,Cancelled,Paid
1341,309,17,2025-02-08,Completed,Pending
1342,388,11,2025-08-27,Cancelled,Pending
1343,190,11,2024-11-20,Completed,Paid
1344,341,13,2025-01-09,Completed,Failed
1345,500,12,2023-04-28,Completed,Paid
1346,234,13,2023-01-07,Returned,Paid
1347,309,4,2023-02-22,Cancelled,Paid
1348,189,15,2024-05-24,Cancelled,Pending
1349,212,7,2025-11-20,Completed,Paid
1350,325,12,2023-02-04,Completed,Paid
1351,120,20,2025-06-28,Completed,Pending
1352,179,14,2023-06-16,Completed,Paid
1353,151,20,2025-02-27,Completed,Paid
1354,449,19,2025-12-01,Returned,Failed
1355,66,16,2023-03-07,Completed,Paid
1356,87,15,2025-08-14,Completed,Pending
1357,125,7,2024-05-08,Completed,Paid
1358,223,1,2023-08-05,Completed,Paid
1359,393,9,2025-02-24,Completed,Paid
1360,488,4,2025-09-02,Returned,Paid
1361,325,16,2025-12-30,Completed,Paid
1362,478,19,2024-04-03,Cancelled,Paid
1363,194,13,2024-12-03,Returned,Failed
1364,414,8,2025-06-13,Completed,Paid
1365,149,3,2023-08-25,Completed,Paid
1366,380,19,2024-11-27,Completed,Paid
1367,66,11,2025-01-23,Completed,Failed
1368,160,2,2023-01-04,Cancelled,Failed
1369,434,13,2024-01-24,Completed,Paid
1370,409,5,2025-01-17,Cancelled,Failed
1371,55,13,2024-03-30,Completed,Failed
1372,162,5,2025-08-01,Completed,Paid
1373,349,15,2025-10-20,Completed,Failed
1374,75,2,2024-08-03,Cancelled,Paid
1375,258,4,2024-09-24,Completed,Failed
1376,324,7,2025-09-06,Completed,Paid
1377,31,11,2025-02-10,Completed,Paid
1378,359,2,2024-04-05,Completed,Pending
1379,154,6,2025-03-13,Completed,Failed
1380,173,14,2025-03-14,Returned,Pending
1381,388,13,2024-12-14,Completed,Paid
1382,373,10,2025-12-17,Completed,Paid
1383,50,5,2025-03-17,Completed,Failed
1384,436,10,2023-04-21,Completed,Paid
1385,227,16,2023-10-09,Completed,Paid
1386,112,7,2024-03-05,Returned,Paid
1387,372,19,2025-01-11,Completed,Paid
1388,487,14,2025-02-10,Returned,Paid
1389,50,12,2023-04-26,Completed,Paid
1390,61,17,2023-04-18,Returned,Paid
1391,497,5,2025-06-07,Returned,Pending
1392,18,4,2024-05-16,Completed,Pending
1393,155,20,2025-09-27,Completed,Pending
1394,399,15,2023-07-03,Returned,Pending
1395,324,15,2024-07-17,Completed,Paid
1396,60,3,2023-09-03,Completed,Pending
1397,116,1,2025-11-09,Cancelled,Failed
1398,141,4,2025-09-09,Cancelled,Paid
1399,248,14,2025-02-25,Completed,Failed
1400,51,11,2023-09-14,Completed,Failed
1401,208,1,2024-01-14,Completed,Failed
1402,251,3,2025-12-21,Cancelled,Failed
1403,386,7,2023-09-12,Returned,Paid
1404,442,20,2024-01-06,Returned,Paid
1405,285,15,2023-01-11,Completed,Paid
1406,66,19,2023-03-22,Completed,Paid
1407,288,9,2023-06-29,Completed,Paid
1408,260,10,2023-09-13,Completed,Failed
1409,217,1,2023-12-18,Completed,Paid
1410,485,17,2023-04-05,Completed,Failed
1411,72,19,2025-06-30,Completed,Paid
1412,467,12,2025-12-06,Cancelled,Failed
1413,108,4,2025-11-11,Returned,Paid
1414,19,7,2024-04-30,Completed,Paid
1415,491,5,2024-03-16,Cancelled,Failed
1416,303,12,2024-03-18,Completed,Paid
1417,39,18,2025-05-14,Completed,Paid
1418,333,6,2025-02-20,Completed,Pending
1419,484,9,2023-06-20,Returned,Pending
1420,275,7,2023-10-21,Completed,Paid
1421,366,12,2024-01-30,Cancelled,Failed
1422,215,5,2023-12-02,Completed,Pending
1423,14,20,2025-02-15,Completed,Paid
1424,64,18,2024-07-07,Completed,Failed
1425,34,11,2025-04-13,Returned,Paid
1426,466,11,2025-01-13,Completed,Paid
1427,141,1,2024-04-07,Completed,Pending
1428,194,4,2024-03-31,Completed,Paid
1429,373,10,2025-12-14,Cancelled,Pending
1430,271,12,2023-07-15,Returned,Failed
1431,283,9,2024-07-31,Cancelled,Paid
1432,88,11,2023-04-09,Completed,Paid
1433,413,18,2024-12-07,Cancelled,Failed
1434,245,19,2025-04-04,Completed,Paid
1435,352,17,2023-01-20,Returned,Paid
1436,74,13,2023-09-16,Cancelled,Paid
1437,471,12,2023-04-19,Returned,Paid
1438,362,15,2025-05-06,Completed,Pending
1439,409,15,2024-12-25,Cancelled,Paid
1440,488,14,2024-07-18,Cancelled,Paid
1441,326,3,2024-09-17,Completed,Pending
1442,433,3,2024-10-02,Returned,Paid
1443,374,8,2023-06-07,Completed,Paid
1444,44,10,2023-04-28,Cancelled,Pending
1445,493,14,2023-01-22,Returned,Failed
1446,246,16,2023-10-07,Cancelled,Failed
1447,208,1,2023-09-13,Cancelled,Paid
1448,366,14,2023-01-15,Returned,Failed
1449,126,17,2024-12-07,Returned,Failed
1450,311,15,2023-03-28,Completed,Failed
1451,90,3,2024-04-05,Completed,Paid
1452,181,2,2025-11-18,Completed,Pending
1453,88,12,2025-02-15,Completed,Paid
1454,426,18,2024-05-26,Completed,Paid
1455,248,10,2024-09-04,Completed,Paid
1456,378,19,2023-01-05,Completed,Paid
1457,476,17,2024-09-16,Completed,Pending
1458,30,12,2025-09-26,Completed,Failed
1459,169,10,2025-07-31,Completed,Paid
1460,180,6,2023-01-11,Completed,Paid
1461,52,14,2023-01-19,Completed,Paid
1462,271,17,2023-06-23,Completed,Pending
1463,468,16,2023-09-11,Completed,Paid
1464,116,16,2024-05-27,Completed,Paid
1465,187,14,2024-09-04,Completed,Failed
1466,56,15,2024-07-05,Returned,Pending
1467,72,12,2023-11-28,Returned,Pending
1468,184,7,2023-01-12,Completed,Paid
1469,21,5,2024-08-06,Completed,Pending
1470,462,2,2024-11-09,Completed,Paid
1471,492,9,2025-09-08,Completed,Pending
1472,282,16,2025-09-28,Returned,Paid
1473,385,13,2024-10-27,Cancelled,Pending
1474,57,4,2023-09-27,Completed,Paid
1475,177,17,2023-11-15,Completed,Paid
1476,348,11,2023-04-17,Completed,Failed
1477,223,16,2023-01-17,Completed,Paid
1478,43,14,2025-09-22,Completed,Failed
1479,374,17,2023-11-09,Completed,Paid
1480,393,4,2024-07-29,Completed,Paid
1481,102,16,2025-05-28,Returned,Paid
1482,313,6,2025-10-25,Completed,Failed
1483,118,4,2023-11-01,Completed,Pending
1484,141,7,2023-03-20,Completed,Pending
1485,316,7,2023-02-06,Completed,Paid
1486,209,17,2025-02-17,Completed,Paid
1487,173,14,2024-03-30,Completed,Paid
1488,219,2,2025-11-10,Completed,Paid
1489,187,9,2024-07-05,Completed,Pending
1490,164,2,2024-05-20,Completed,Paid
1491,27,11,2023-01-02,Completed,Paid
1492,144,20,2025-08-24,Completed,Pending
1493,130,16,2024-01-14,Completed,Paid
1494,58,4,2024-09-15,Returned,Paid
1495,170,12,2023-09-24,Returned,Paid
1496,310,12,2025-12-19,Completed,Paid
1497,300,13,2024-03-06,Completed,Paid
1498,323,20,2023-09-25,Completed,Paid
1499,99,15,2024-01-26,Completed,Paid
1500,155,16,2024-12-03,Completed,Failed
1501,23,5,2023-11-11,Completed,Pending
1502,457,18,2024-06-01,Completed,Paid
1503,323,4,2025-07-07,Completed,Paid
1504,215,17,2025-09-15,Cancelled,Paid
1505,307,9,2023-12-08,Returned,Paid
1506,24,19,2024-08-16,Completed,Paid
1507,254,18,2025-03-25,Cancelled,Paid
1508,225,17,2023-12-05,Completed,Failed
1509,206,20,2025-03-10,Completed,Paid
1510,2,6,2024-01-12,Cancelled,Paid
1511,451,17,2023-01-19,Completed,Failed
1512,133,10,2025-12-11,Completed,Paid
1513,283,4,2024-07-03,Completed,Paid
1514,274,8,2023-04-04,Completed,Paid
1515,483,9,2023-10-31,Completed,Paid
1516,329,8,2023-04-16,Completed,Failed
1517,1,12,2023-08-26,Returned,Failed
1518,167,3,2025-01-25,Returned,Failed
1519,370,5,2024-06-24,Completed,Failed
1520,167,2,2024-08-26,Returned,Paid
1521,113,9,2024-12-29,Completed,Paid
1522,276,19,2023-02-02,Completed,Pending
1523,446,20,2024-06-11,Cancelled,Paid
1524,113,11,2025-06-24,Completed,Paid
1525,80,15,2025-03-20,Completed,Pending
1526,76,16,2025-01-24,Completed,Pending
1527,236,6,2024-01-07,Completed,Paid
1528,483,6,2025-10-01,Returned,Paid
1529,159,6,2023-02-13,Completed,Pending
1530,36,5,2024-01-20,Completed,Pending
1531,233,13,2024-05-17,Completed,Failed
1532,373,1,2023-10-09,Cancelled,Paid
1533,197,1,2025-02-12,Completed,Paid
1534,68,8,2023-03-31,Completed,Paid
1535,481,20,2023-10-20,Completed,Paid
1536,278,11,2023-08-06,Returned,Paid
1537,72,16,2024-02-19,Cancelled,Pending
1538,158,11,2023-12-01,Completed,Paid
1539,29,18,2024-05-14,Returned,Paid
1540,11,2,2023-09-10,Completed,Failed
1541,53,17,2024-08-30,Completed,Paid
1542,468,8,2023-01-03,Completed,Paid
1543,198,5,2025-05-24,Completed,Paid
1544,472,13,2024-04-07,Returned,Paid
1545,87,4,2025-10-04,Completed,Paid
1546,183,3,2024-07-31,Cancelled,Paid
1547,185,3,2023-08-31,Completed,Failed
1548,92,14,2023-11-06,Cancelled,Paid
1549,348,14,2024-01-07,Completed,Paid
1550,179,4,2024-08-10,Completed,Pending
1551,478,9,2025-01-25,Returned,Paid
1552,442,5,2023-01-05,Returned,Paid
1553,76,13,2024-10-17,Completed,Pending
1554,58,19,2023-05-18,Completed,Paid
1555,47,11,2023-10-24,Completed,Paid
1556,181,11,2025-02-27,Completed,Pending
1557,356,14,2025-09-12,Cancelled,Paid
1558,411,8,2023-10-11,Completed,Pending
1559,276,18,2025-10-15,Completed,Failed
1560,197,3,2024-04-16,Cancelled,Pending
1561,296,8,2025-12-15,Returned,Paid
1562,186,1,2024-04-26,Completed,Paid
1563,286,16,2025-01-12,Completed,Paid
1564,467,12,2023-05-03,Completed,Paid
1565,236,5,2024-08-26,Cancelled,Pending
1566,108,8,2024-05-11,Completed,Paid
1567,493,5,2023-08-29,Completed,Paid
1568,191,2,2025-05-19,Returned,Paid
1569,245,20,2023-06-01,Completed,Paid
1570,188,5,2023-10-28,Completed,Paid
1571,7,19,2023-06-07,Completed,Paid
1572,241,5,2024-01-09,Returned,Failed
1573,241,14,2024-09-05,Returned,Paid
1574,401,1,2025-06-28,Completed,Paid
1575,31,2,2023-11-16,Cancelled,Paid
1576,83,1,2025-10-27,Completed,Pending
1577,284,9,2025-07-19,Cancelled,Failed
1578,364,8,2024-09-18,Completed,Paid
1579,499,3,2024-07-10,Cancelled,Pending
1580,381,7,2023-09-14,Completed,Failed
1581,113,13,2023-04-25,Completed,Failed
1582,419,15,2023-06-08,Completed,Paid
1583,424,13,2025-04-09,Completed,Paid
1584,332,14,2025-01-30,Completed,Paid
1585,54,3,2023-08-11,Completed,Failed
1586,15,8,2024-11-18,Completed,Paid
1587,34,7,2023-08-07,Cancelled,Paid
1588,97,18,2024-09-25,Completed,Paid
1589,138,3,2024-05-07,Cancelled,Failed
1590,289,16,2023-04-02,Completed,Paid
1591,48,10,2024-10-06,Completed,Paid
1592,491,13,2024-08-01,Cancelled,Paid
1593,385,13,2024-10-06,Returned,Paid
1594,360,4,2023-09-23,Completed,Pending
1595,52,17,2025-10-28,Completed,Paid
1596,245,19,2025-02-21,Completed,Paid
1597,78,15,2023-11-27,Completed,Paid
1598,453,7,2024-04-19,Returned,Paid
1599,494,17,2023-11-26,Cancelled,Failed
1600,477,11,2025-12-07,Completed,Paid
1601,149,12,2024-11-25,Cancelled,Pending
1602,457,13,2023-03-23,Completed,Paid
1603,491,5,2023-06-03,Cancelled,Pending
1604,413,1,2023-07-19,Completed,Paid
1605,256,4,2023-06-28,Completed,Paid
1606,479,10,2023-12-14,Completed,Paid
1607,296,12,2024-07-27,Completed,Paid
1608,92,15,2023-05-26,Completed,Pending
1609,391,15,2024-06-08,Returned,Paid
1610,498,19,2023-09-11,Completed,Paid
1611,440,10,2025-01-14,Completed,Pending
1612,226,12,2023-09-22,Cancelled,Failed
1613,192,3,2024-10-04,Returned,Pending
1614,231,9,2025-11-02,Returned,Paid
1615,380,8,2023-04-27,Returned,Failed
1616,80,4,2023-01-17,Completed,Pending
1617,292,13,2023-11-21,Completed,Paid
1618,448,15,2025-03-06,Returned,Paid
1619,239,15,2024-12-15,Returned,Failed
1620,56,3,2025-08-10,Completed,Paid
1621,394,14,2025-03-23,Completed,Pending
1622,34,11,2024-11-04,Completed,Failed
1623,109,16,2025-09-22,Completed,Paid
1624,20,18,2025-07-19,Completed,Pending
1625,328,7,2023-10-26,Completed,Failed
1626,308,13,2023-03-06,Completed,Paid
1627,243,7,2025-05-30,Completed,Paid
1628,488,14,2023-02-16,Completed,Paid
1629,43,5,2023-12-27,Completed,Paid
1630,42,10,2025-04-09,Returned,Pending
1631,269,7,2025-05-09,Returned,Paid
1632,426,2,2024-01-12,Completed,Pending
1633,494,10,2024-12-01,Completed,Paid
1634,483,14,2024-12-16,Completed,Pending
1635,495,14,2023-11-26,Completed,Failed
1636,422,1,2025-03-07,Cancelled,Failed
1637,40,19,2024-02-11,Cancelled,Paid
1638,341,11,2024-10-25,Completed,Paid
1639,479,5,2025-07-28,Completed,Paid
1640,406,14,2023-08-21,Completed,Failed
1641,231,5,2023-01-08,Returned,Pending
1642,19,7,2023-07-19,Returned,Paid
1643,357,18,2025-05-10,Completed,Failed
1644,111,12,2025-02-12,Completed,Paid
1645,190,12,2023-01-30,Completed,Paid
1646,258,4,2024-09-20,Returned,Pending
1647,212,14,2025-07-22,Completed,Paid
1648,268,11,2025-05-22,Completed,Paid
1649,220,12,2025-07-28,Completed,Failed
1650,278,14,2023-11-30,Completed,Paid
1651,325,10,2025-06-14,Returned,Failed
1652,45,4,2023-07-23,Completed,Paid
1653,54,16,2025-04-22,Returned,Failed
1654,325,15,2023-07-24,Cancelled,Failed
1655,342,10,2023-03-08,Completed,Paid
1656,398,15,2024-04-01,Cancelled,Pending
1657,101,16,2023-08-23,Completed,Paid
1658,212,13,2025-08-08,Completed,Paid
1659,260,10,2024-04-03,Completed,Paid
1660,430,14,2024-09-21,Returned,Paid
1661,461,14,2023-01-09,Completed,Paid
1662,79,12,2023-02-23,Cancelled,Failed
1663,172,6,2024-10-12,Cancelled,Pending
1664,285,13,2024-05-10,Completed,Failed
1665,425,2,2025-03-16,Cancelled,Pending
1666,481,13,2023-09-21,Returned,Paid
1667,463,11,2025-04-05,Cancelled,Paid
1668,119,4,2025-06-14,Returned,Paid
1669,61,19,2025-10-29,Completed,Paid
1670,486,11,2023-11-22,Completed,Paid
1671,14,14,2023-07-11,Completed,Failed
1672,15,20,2023-11-10,Returned,Failed
1673,293,13,2023-06-11,Completed,Paid
1674,325,12,2025-07-18,Completed,Paid
1675,153,7,2024-03-30,Cancelled,Paid
1676,395,9,2025-02-13,Returned,Paid
1677,43,5,2024-07-17,Returned,Paid
1678,57,15,2023-07-31,Cancelled,Paid
1679,73,10,2023-08-08,Completed,Paid
1680,40,16,2023-07-10,Completed,Paid
1681,52,16,2025-03-11,Completed,Pending
1682,250,3,2023-05-31,Completed,Pending
1683,456,11,2025-02-07,Returned,Pending
1684,93,10,2023-11-26,Completed,Paid
1685,61,11,2023-03-06,Completed,Pending
1686,82,17,2023-01-11,Returned,Paid
1687,99,20,2023-09-07,Completed,Failed
1688,266,17,2023-02-17,Completed,Paid
1689,59,7,2025-01-17,Completed,Paid
1690,113,3,2023-10-11,Returned,Paid
1691,141,16,2024-07-02,Completed,Paid
1692,363,18,2024-12-14,Returned,Paid
1693,382,16,2025-08-14,Completed,Failed
1694,473,7,2025-03-30,Completed,Paid
1695,352,9,2024-02-10,Completed,Paid
1696,85,7,2024-09-30,Returned,Pending
1697,453,15,2025-06-06,Completed,Failed
1698,418,11,2024-07-10,Cancelled,Paid
1699,220,7,2025-02-23,Cancelled,Paid
1700,460,3,2025-02-04,Completed,Paid
1701,491,17,2023-03-11,Completed,Failed
1702,151,20,2025-04-19,Returned,Failed
1703,204,1,2024-12-22,Completed,Paid
1704,220,6,2024-10-22,Completed,Paid
1705,111,12,2023-05-29,Completed,Paid
1706,63,1,2024-10-05,Completed,Paid
1707,110,15,2024-11-04,Cancelled,Paid
1708,288,3,2024-04-21,Completed,Paid
1709,270,7,2024-03-10,Completed,Failed
1710,367,20,2024-07-23,Returned,Paid
1711,350,14,2025-05-13,Completed,Paid
1712,101,2,2024-02-10,Completed,Pending
1713,141,14,2023-04-06,Completed,Paid
1714,88,20,2025-07-16,Completed,Failed
1715,122,19,2025-02-23,Completed,Paid
1716,330,19,2023-02-06,Completed,Pending
1717,68,13,2024-08-05,Completed,Failed
1718,21,11,2025-12-16,Returned,Paid
1719,241,4,2023-05-23,Completed,Paid
1720,163,12,2024-07-16,Completed,Paid
1721,253,20,2024-10-03,Completed,Pending
1722,357,15,2024-09-03,Completed,Paid
1723,481,20,2025-02-04,Completed,Paid
1724,25,1,2024-04-03,Completed,Paid
1725,442,14,2024-10-23,Completed,Paid
1726,98,12,2023-06-30,Cancelled,Paid
1727,133,2,2023-04-18,Completed,Paid
1728,39,9,2024-09-15,Completed,Failed
1729,139,6,2025-02-16,Completed,Failed
1730,62,5,2025-08-01,Completed,Paid
1731,327,15,2025-04-26,Returned,Paid
1732,271,8,2025-12-04,Cancelled,Pending
1733,500,9,2025-09-30,Completed,Pending
1734,48,9,2024-04-07,Completed,Paid
1735,286,8,2024-12-23,Returned,Paid
1736,39,16,2023-06-09,Completed,Paid
1737,344,7,2023-01-27,Completed,Pending
1738,250,4,2024-01-20,Completed,Paid
1739,264,11,2025-12-16,Completed,Pending
1740,435,17,2023-11-12,Completed,Paid
1741,470,12,2024-03-24,Completed,Pending
1742,104,13,2025-11-17,Completed,Paid
1743,217,6,2024-07-23,Returned,Paid
1744,76,15,2023-07-29,Completed,Paid
1745,9,15,2024-05-07,Completed,Paid
1746,244,17,2023-02-28,Completed,Paid
1747,61,18,2024-06-27,Completed,Paid
1748,109,5,2025-06-02,Completed,Failed
1749,261,11,2025-06-01,Completed,Pending
1750,190,4,2024-07-12,Completed,Pending
1751,100,10,2025-05-15,Completed,Pending
1752,305,9,2023-12-28,Cancelled,Failed
1753,266,14,2025-10-07,Completed,Paid
1754,491,4,2024-05-24,Completed,Paid
1755,459,2,2023-04-19,Cancelled,Paid
1756,34,18,2024-05-03,Completed,Paid
1757,452,20,2024-04-08,Returned,Pending
1758,202,4,2025-03-13,Completed,Paid
1759,106,6,2025-10-11,Completed,Paid
1760,362,20,2024-08-12,Completed,Paid
1761,95,17,2023-07-13,Returned,Failed
1762,379,10,2025-09-03,Returned,Paid
1763,162,3,2023-12-15,Completed,Paid
1764,461,15,2024-11-11,Completed,Paid
1765,220,11,2025-08-29,Completed,Paid
1766,452,3,2024-06-24,Completed,Paid
1767,497,16,2024-12-22,Cancelled,Paid
1768,448,8,2025-09-27,Completed,Paid
1769,420,1,2023-04-03,Cancelled,Paid
1770,269,17,2024-04-12,Completed,Paid
1771,52,10,2023-07-12,Returned,Paid
1772,252,12,2025-07-15,Cancelled,Paid
1773,130,12,2025-09-23,Completed,Paid
1774,155,11,2024-12-23,Cancelled,Failed
1775,58,9,2025-09-18,Returned,Failed
1776,76,14,2023-02-12,Completed,Paid
1777,255,1,2025-01-01,Completed,Failed
1778,185,7,2025-06-01,Returned,Paid
1779,472,13,2024-02-01,Returned,Paid
1780,450,18,2024-07-14,Completed,Failed
1781,136,12,2023-12-25,Completed,Pending
1782,484,9,2025-05-04,Completed,Paid
1783,297,17,2023-03-26,Returned,Paid
1784,222,15,2023-09-09,Cancelled,Paid
1785,57,1,2024-08-13,Completed,Paid
1786,349,5,2025-08-13,Cancelled,Paid
1787,156,16,2023-11-30,Completed,Paid
1788,8,15,2024-08-26,Completed,Paid
1789,423,19,2024-08-02,Completed,Paid
1790,157,1,2025-09-27,Completed,Paid
1791,26,9,2023-01-02,Completed,Paid
1792,403,17,2024-08-03,Returned,Failed
1793,489,3,2023-11-14,Returned,Paid
1794,376,7,2023-10-20,Completed,Failed
1795,149,8,2023-06-15,Completed,Pending
1796,128,13,2024-12-27,Completed,Pending
1797,458,9,2023-07-20,Completed,Failed
1798,89,19,2024-09-28,Completed,Paid
1799,350,7,2023-10-13,Completed,Paid
1800,284,7,2025-05-02,Completed,Paid
1801,153,19,2023-06-25,Returned,Pending
1802,193,14,2024-01-11,Completed,Paid
1803,227,11,2025-12-14,Cancelled,Paid
1804,182,14,2025-08-17,Completed,Pending
1805,237,1,2025-04-20,Cancelled,Paid
1806,46,5,2025-05-12,Cancelled,Paid
1807,298,17,2024-05-11,Completed,Paid
1808,28,13,2024-08-23,Completed,Pending
1809,237,17,2023-01-13,Completed,Paid
1810,29,9,2023-06-23,Returned,Paid
1811,305,4,2024-11-13,Completed,Failed
1812,354,11,2025-09-13,Completed,Paid
1813,379,2,2025-11-12,Returned,Paid
1814,74,18,2025-11-23,Returned,Pending
1815,115,5,2023-10-07,Completed,Paid
1816,413,16,2023-01-14,Cancelled,Paid
1817,35,1,2023-08-23,Completed,Failed
1818,267,4,2023-09-05,Completed,Paid
1819,243,1,2023-08-01,Cancelled,Pending
1820,29,4,2025-03-11,Completed,Pending
1821,95,8,2025-09-17,Cancelled,Paid
1822,440,20,2025-06-18,Completed,Pending
1823,326,1,2023-10-27,Completed,Paid
1824,88,17,2024-05-07,Returned,Failed
1825,244,16,2024-02-15,Completed,Paid
1826,492,19,2023-07-24,Completed,Paid
1827,201,13,2024-07-17,Returned,Paid
1828,214,14,2025-08-08,Completed,Paid
1829,235,4,2024-08-03,Cancelled,Pending
1830,298,10,2023-01-23,Completed,Failed
1831,22,12,2025-06-29,Completed,Pending
1832,142,1,2025-07-27,Completed,Paid
1833,439,17,2025-10-22,Completed,Paid
1834,200,17,2025-12-11,Completed,Paid
1835,181,19,2023-11-07,Completed,Pending
1836,143,10,2023-10-14,Completed,Paid
1837,193,16,2025-09-17,Cancelled,Paid
1838,398,17,2025-11-04,Completed,Paid
1839,302,19,2024-10-25,Completed,Failed
1840,35,2,2025-04-06,Completed,Paid
1841,50,4,2024-04-19,Completed,Pending
1842,390,8,2024-10-24,Returned,Paid
1843,461,6,2023-08-04,Returned,Pending
1844,473,3,2025-05-10,Completed,Failed
1845,59,2,2024-05-27,Returned,Paid
1846,391,12,2025-06-23,Cancelled,Paid
1847,165,4,2023-12-23,Returned,Pending
1848,69,19,2025-02-12,Cancelled,Paid
1849,130,16,2024-02-05,Completed,Paid
1850,104,6,2024-04-06,Completed,Failed
1851,45,19,2024-01-29,Completed,Paid
1852,18,5,2024-02-21,Completed,Paid
1853,291,18,2025-04-15,Completed,Paid
1854,350,17,2024-01-15,Completed,Paid
1855,293,16,2024-02-29,Cancelled,Paid
1856,317,18,2024-12-31,Completed,Paid
1857,219,13,2025-06-17,Completed,Failed
1858,66,17,2023-06-10,Completed,Paid
1859,256,8,2023-08-30,Completed,Failed
1860,12,8,2024-11-08,Completed,Paid
1861,361,12,2025-03-10,Completed,Paid
1862,39,18,2024-08-12,Cancelled,Paid
1863,478,20,2025-11-26,Cancelled,Paid
1864,317,2,2025-03-28,Cancelled,Paid
1865,480,9,2025-08-22,Returned,Paid
1866,174,14,2023-03-08,Completed,Paid
1867,455,2,2024-11-16,Completed,Paid
1868,474,2,2024-11-06,Completed,Pending
1869,413,19,2023-05-30,Cancelled,Paid
1870,37,14,2024-12-09,Cancelled,Failed
1871,455,18,2023-06-15,Completed,Paid
1872,371,2,2024-07-08,Completed,Paid
1873,260,8,2025-10-14,Returned,Paid
1874,245,10,2025-06-02,Completed,Paid
1875,14,7,2023-04-24,Cancelled,Failed
1876,350,1,2025-02-15,Cancelled,Pending
1877,199,13,2023-04-17,Returned,Paid
1878,360,14,2025-05-30,Cancelled,Paid
1879,225,4,2023-08-25,Cancelled,Paid
1880,100,11,2024-12-21,Completed,Paid
1881,119,3,2024-05-02,Cancelled,Paid
1882,212,18,2024-04-10,Cancelled,Paid
1883,448,8,2023-01-31,Completed,Paid
1884,65,15,2023-04-27,Completed,Paid
1885,161,12,2023-03-31,Cancelled,Paid
1886,67,20,2024-08-21,Completed,Pending
1887,337,3,2023-09-08,Completed,Paid
1888,254,12,2024-02-26,Completed,Pending
1889,483,12,2024-09-11,Cancelled,Paid
1890,270,9,2024-05-15,Completed,Failed
1891,54,2,2025-10-28,Completed,Pending
1892,144,3,2025-09-22,Completed,Paid
1893,119,10,2025-12-02,Returned,Failed
1894,63,12,2024-03-07,Returned,Paid
1895,121,15,2023-03-15,Returned,Pending
1896,11,16,2023-08-22,Completed,Paid
1897,302,13,2024-07-23,Completed,Paid
1898,143,20,2023-05-03,Completed,Pending
1899,442,13,2023-02-08,Completed,Pending
1900,115,7,2023-04-01,Completed,Paid
1901,273,2,2025-06-01,Returned,Paid
1902,278,12,2023-03-06,Completed,Failed
1903,473,9,2024-11-19,Cancelled,Paid
1904,175,20,2023-02-26,Completed,Pending
1905,414,4,2023-04-27,Cancelled,Pending
1906,440,18,2024-08-11,Completed,Pending
1907,134,6,2025-11-28,Completed,Pending
1908,68,1,2024-05-02,Completed,Paid
1909,128,18,2023-06-25,Completed,Paid
1910,20,20,2025-03-19,Completed,Paid
1911,338,9,2024-07-04,Returned,Failed
1912,64,10,2023-01-26,Cancelled,Paid
1913,434,6,2024-06-25,Completed,Pending
1914,226,1,2023-02-05,Completed,Paid
1915,246,18,2025-01-04,Completed,Pending
1916,297,3,2023-04-30,Completed,Failed
1917,489,3,2024-10-05,Completed,Paid
1918,393,9,2024-06-12,Completed,Pending
